%E6%9D%B1%E3%82%A2%E3%82%B8%E3%82%A2,-0.171902,-1.44632,0.17454,0.450363,0.518057,-2.32201,0.657683,1.29443,0.601297,0.197451,-1.60591,0.309269,0.334094,-2.64359,0.327351,0.874544,0.989432,0.0629151,0.578131,0.187921,0.229143,-0.813312,1.19577,0.378585,-1.31302,-0.327462,-1.46056,-0.138059,-0.730033,1.47895,1.69429,0.564584,-1.5528,-1.1158,0.402086,-1.49666,1.06776,-0.348755,1.16121,-0.682651,1.17329,0.482713,-1.36008,2.90646,1.35358,-1.06139,-2.37014,-0.280458,-0.58053,-1.26059
%E3%82%B8%E3%83%A3%E3%83%83%E3%82%AF%E3%83%BB%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8,-0.0978852,-1.25869,0.157568,0.380807,0.624318,-2.14636,0.628522,1.29345,0.907477,0.144906,-1.44081,0.283733,0.546339,-2.77974,0.44392,0.82831,0.879132,-0.221931,0.739149,0.156623,0.421545,-0.7748,1.12778,0.418346,-1.10466,-0.00909999,-1.35425,0.175126,-0.857619,1.72733,1.59564,0.662729,-1.14531,-1.25871,0.285524,-1.34118,1.25651,-0.0857592,1.15834,-0.656496,0.915765,0.192192,-1.081,2.49368,1.35888,-1.21082,-2.7504,-0.533587,-0.509798,-1.19389
%E5%A4%9A%E6%96%87%E5%8C%96%E4%B8%BB%E7%BE%A9,-0.473336,-1.43073,0.4222,0.595405,0.362094,-1.77135,0.478533,1.361,0.680905,0.122507,-1.4878,0.553097,0.345425,-2.38781,0.325968,0.645604,0.737491,-0.302434,0.40279,0.089653,0.38134,-0.623468,0.909046,0.358585,-1.03367,0.085886,-1.18779,-0.0796864,-0.539389,1.36718,1.28629,0.813034,-1.08114,-1.10663,0.403125,-1.01273,0.769191,-0.295418,0.771243,-0.329189,0.98538,0.18979,-1.35415,2.29061,1.16928,-0.918446,-2.45507,-0.583426,-0.549796,-0.86894
%E3%82%A2%E3%83%A1%E3%83%AA%E3%82%AB%E5%90%88%E8%A1%86%E5%9B%BD%E3%81%AE%E9%8A%83%E8%A6%8F%E5%88%B6,-0.641363,-1.54025,0.829918,0.540957,0.0648078,-2.56244,0.299627,1.47502,1.02959,0.272931,-1.82136,0.530415,0.551084,-2.37902,0.464095,0.649163,0.533495,-0.345257,0.673425,0.107278,-0.00539885,-0.841838,1.24694,0.478442,-1.22838,-0.133106,-1.50578,-0.0019221,-0.756139,1.91721,1.67402,0.990053,-1.41287,-1.39683,0.113624,-1.33077,0.930807,-0.448902,0.740597,-0.595548,0.903647,0.0629127,-1.50705,3.14174,1.33645,-0.89685,-2.92718,-0.476316,-0.535135,-1.10656
%E3%83%95%E3%82%A3%E3%83%AA%E3%83%83%E3%83%97%E3%83%BBK%E3%83%BB%E3%83%87%E3%82%A3%E3%83%83%E3%82%AF,0.309013,-1.09721,0.0988388,0.233786,0.8213,-2.04838,0.672114,1.45882,0.91289,0.312081,-1.31757,0.105304,0.804393,-2.8401,0.310028,1.00199,0.793711,-0.620605,1.04866,0.185874,0.552576,-0.630251,1.02665,0.317163,-1.02498,0.137983,-1.28138,0.191212,-0.935756,1.84533,1.78804,0.791755,-0.912586,-1.26956,-0.0264978,-1.24557,1.28124,0.0862838,1.45071,-0.412097,0.669598,0.230304,-0.854035,2.35848,1.25017,-0.895566,-3.03146,-0.71259,-0.596004,-1.05791
%E3%83%8B%E3%83%A5%E3%83%BC%E3%82%A4%E3%83%B3%E3%82%B0%E3%83%A9%E3%83%B3%E3%83%89,-0.42589,-1.34864,0.698602,0.481718,0.426425,-2.44417,0.389572,1.37661,0.986941,0.323218,-1.62832,0.188785,0.502464,-2.60083,0.570651,0.743838,0.625322,-0.297478,0.831236,0.168729,0.138435,-0.703881,1.14515,0.599159,-1.05972,-0.166525,-1.45287,0.369875,-0.870249,1.89977,1.43473,0.761353,-1.26342,-1.50899,0.187699,-1.33018,1.20874,-0.112927,0.971251,-0.622814,0.855503,0.0626829,-1.30407,2.94613,1.34619,-1.35492,-2.92415,-0.373787,-0.43232,-1.16613
%E3%83%A6%E3%83%80%E3%83%A4%E7%B3%BB,-0.0668261,-1.13621,0.480852,0.429797,0.849948,-2.67086,0.731334,1.33719,0.932477,0.379073,-1.49385,-0.00175692,0.41557,-2.90248,0.603842,1.12851,1.11656,-0.00748424,0.764691,0.205449,0.0805358,-0.5771,1.52828,0.443797,-1.18353,-0.437751,-1.41586,0.245593,-1.03903,1.71287,1.65372,0.456096,-1.28291,-1.20558,0.272805,-1.36808,1.45181,0.303542,1.21309,-0.759799,1.10423,0.255042,-0.981263,2.88338,1.62965,-1.65387,-3.06384,-0.261757,-0.603351,-1.56148
%E3%83%95%E3%82%A3%E3%83%AA%E3%83%94%E3%83%B3,-0.143151,-1.41155,0.232489,0.434533,0.548394,-2.42411,0.531159,1.36764,0.832053,0.203899,-1.47423,0.277376,0.0941796,-2.96122,0.431901,0.754876,0.960362,-0.160636,0.650593,0.0660976,0.264662,-0.64919,1.01222,0.397553,-1.17576,-0.300191,-1.41807,0.282912,-1.04453,1.66034,1.53617,0.608753,-1.24899,-1.44413,0.205491,-1.5121,1.51165,-0.289461,1.04761,-0.783022,1.17868,0.062003,-1.40799,2.75831,1.41745,-1.53318,-2.74341,-0.41905,-0.349121,-1.37865
%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E5%8F%B3%E6%B4%BE,-0.160127,-1.3648,0.150606,0.348609,0.882132,-2.44563,0.538057,1.24701,0.639235,0.262921,-1.60101,0.147331,0.516658,-2.93352,0.562309,0.932882,0.990182,-0.00965909,0.687799,0.140314,0.381176,-0.704594,1.30997,0.549443,-1.28752,-0.298137,-1.36066,0.120165,-0.809302,1.56952,1.69685,0.523625,-1.38675,-1.21459,0.398301,-1.49644,1.15954,0.108201,1.18761,-0.685023,1.0016,0.459251,-1.19511,2.85803,1.34933,-1.15152,-2.58651,-0.266732,-0.53033,-1.33172
%E6%B0%91%E4%B8%BB%E5%85%9A_(%E3%82%A2%E3%83%A1%E3%83%AA%E3%82%AB),-0.147533,-1.31301,0.154217,0.355577,0.837533,-2.34586,0.624982,1.3331,0.732385,0.144397,-1.49275,0.200637,0.321945,-2.92667,0.436788,0.864622,1.19949,0.0562998,0.644133,0.151982,0.448219,-0.723362,1.17968,0.452039,-1.4158,-0.198002,-1.46718,0.160576,-0.96454,1.55216,1.88575,0.678852,-1.37685,-1.13199,0.348139,-1.59241,1.48935,-0.043085,1.22498,-0.775,1.1334,0.389562,-1.09838,2.83019,1.43294,-1.24685,-2.85395,-0.26781,-0.578631,-1.41181
%E3%83%88%E3%83%AB%E3%82%B3,-0.206362,-1.37283,0.278165,0.405192,0.54535,-2.3655,0.674546,1.3626,0.956763,0.212835,-1.3818,0.0859796,0.388966,-2.95246,0.434954,0.979569,0.996243,-0.312352,0.724057,0.0285821,0.367865,-0.602512,1.30052,0.264035,-0.960885,-0.294111,-1.4107,0.0177278,-1.02655,1.54351,1.63394,0.510487,-1.26027,-1.3389,0.223826,-1.3393,1.44792,-0.189155,1.12415,-0.607306,1.10797,0.239817,-1.22686,2.69775,1.48245,-1.32574,-2.83377,-0.581173,-0.361649,-1.2618
%E3%83%9E%E3%83%BC%E3%82%AF%E3%83%BB%E3%83%88%E3%82%A6%E3%82%A7%E3%82%A4%E3%83%B3,-0.0639044,-1.32765,0.175142,0.324475,0.718957,-2.28466,0.564346,1.27971,0.883794,0.12095,-1.51845,0.263826,0.312639,-2.83383,0.497661,0.850208,0.99304,-0.161722,0.727289,0.207282,0.372248,-0.642238,1.30468,0.554061,-1.17432,-0.248909,-1.36299,0.294068,-0.99084,1.64206,1.63069,0.624095,-1.25623,-1.31177,0.369858,-1.39365,1.55148,-0.0096637,1.1647,-0.743469,1.05117,0.299495,-1.15952,2.76136,1.49172,-1.39204,-2.88678,-0.447248,-0.505143,-1.40011
%E3%82%B9%E3%83%9D%E3%83%BC%E3%83%84%E8%A6%B3%E6%88%A6,0.0547178,-1.3274,0.169135,0.378588,0.529336,-1.75817,0.461841,1.43257,0.82461,0.171607,-1.4224,0.261814,0.497794,-2.48869,0.310417,0.703443,0.74235,-0.651349,0.640158,0.010715,0.44733,-0.756364,0.928992,0.238956,-0.853341,0.154452,-1.18677,-0.0604101,-0.706715,1.55452,1.3489,0.650107,-1.08924,-1.1454,0.097825,-0.994583,0.989877,-0.0874411,0.962327,-0.274846,0.896931,0.154074,-1.0719,2.14261,1.16875,-0.927971,-2.5623,-0.680327,-0.486449,-0.948573
%C3%86,-0.267809,-1.40074,0.226458,0.434264,0.580529,-1.95605,0.568478,1.16846,0.519863,0.200514,-1.53179,0.489973,0.366265,-2.64607,0.47746,0.739401,0.891633,-0.273212,0.567003,0.114759,0.424175,-0.712035,1.08983,0.495102,-1.1482,-0.0933481,-1.45008,0.206454,-0.781821,1.48551,1.67214,0.621073,-1.25487,-1.26301,0.47187,-1.24541,1.06159,-0.237297,0.995962,-0.466316,1.09145,0.242455,-1.3818,2.61354,1.2647,-1.0842,-2.46211,-0.469841,-0.584896,-1.02979
%E3%82%B8%E3%83%A7%E3%82%BB%E3%83%95%E3%83%BB%E3%83%9E%E3%83%83%E3%82%AB%E3%83%BC%E3%82%B7%E3%83%BC,-0.291338,-1.49723,0.350923,0.415476,0.734012,-2.33221,0.496623,1.30695,0.809483,0.216795,-1.55862,0.246707,0.212996,-2.77523,0.584432,0.760583,0.91576,-0.0229102,0.684016,0.23835,0.347931,-0.653233,1.23102,0.532058,-1.28455,-0.366623,-1.30501,0.449047,-1.08462,1.73243,1.56394,0.68315,-1.30089,-1.38024,0.290874,-1.41866,1.68006,-0.0923292,1.14294,-0.764819,1.09079,0.250923,-1.19838,2.82316,1.48861,-1.59985,-2.89471,-0.380344,-0.457201,-1.40727
12%E6%9C%887%E6%97%A5,-0.301479,-1.44799,-0.131747,0.380928,0.535093,-1.92227,0.609138,1.06877,0.652224,0.0684206,-1.07817,0.609522,0.249163,-3.22295,0.32703,0.588253,1.12194,-0.209855,0.395478,0.294626,0.745814,-0.624845,0.938252,-0.143782,-1.09928,-0.297036,-1.71232,-0.322931,-0.712231,0.870831,1.62178,0.605338,-1.20609,-0.972857,0.797948,-1.3492,1.2232,-0.606834,1.31291,-0.435338,1.24048,0.544933,-1.70648,2.17794,1.06151,-0.615897,-1.92783,-0.777738,-0.435556,-0.891443
%E3%82%B7%E3%83%A3%E3%82%A4%E3%83%8B%E3%83%B3%E3%82%B0_(%E5%B0%8F%E8%AA%AC),-0.315829,-1.31467,0.323077,0.326416,0.53645,-2.12683,0.65499,1.45142,0.70085,0.188673,-1.47978,0.293177,0.512293,-2.53713,0.43986,0.80025,0.813917,-0.268626,0.693937,0.105293,0.344869,-0.621897,1.17546,0.32875,-0.998924,-0.0290322,-1.43374,0.0649213,-0.752806,1.47358,1.62263,0.701006,-1.12156,-1.16856,0.270906,-1.24303,1.13342,-0.184383,1.02661,-0.51019,0.961459,0.116293,-1.15431,2.31402,1.23535,-0.905027,-2.57479,-0.444679,-0.595799,-0.988372
HTTP%E3%83%91%E3%82%A4%E3%83%97%E3%83%A9%E3%82%A4%E3%83%B3,-0.513188,-1.43452,0.349466,0.258963,0.825074,-2.59611,0.726424,1.24016,0.712867,0.237315,-1.74251,0.441394,0.318789,-2.9692,0.62921,0.75774,1.10303,0.318067,0.593219,0.137683,0.378641,-0.757301,1.54902,0.570692,-1.36994,-0.36437,-1.62654,0.310302,-0.978988,1.48449,1.99922,0.496723,-1.83035,-1.35044,0.677368,-1.68565,1.42637,-0.137001,0.931492,-0.914041,1.26789,0.473176,-1.30914,3.29261,1.44051,-1.26249,-2.72345,-0.0959446,-0.367582,-1.50117
MTV,-0.177467,-1.37915,0.267391,0.348765,0.504375,-2.14641,0.686185,1.3574,0.826695,0.101081,-1.32511,0.309925,0.467513,-2.57533,0.386598,0.792546,0.831623,-0.32112,0.783498,0.212294,0.331195,-0.747958,1.10506,0.364611,-0.987692,-0.172233,-1.40396,0.12569,-0.899943,1.65911,1.72102,0.686077,-1.14615,-1.36567,0.310436,-1.29191,1.32841,-0.196282,1.10578,-0.637291,0.889336,0.218292,-1.09305,2.50876,1.26784,-0.942016,-2.72712,-0.609199,-0.486285,-1.12566
%E8%A1%8C%E6%94%BF%E6%A9%9F%E9%96%A2,-0.229147,-1.52586,0.290792,0.600953,0.434429,-2.06498,0.327592,1.50282,0.622116,0.211699,-1.49072,0.567718,0.205399,-2.60037,0.321293,0.769599,0.842065,-0.121176,0.409187,0.180712,0.341291,-0.812548,1.04856,0.298666,-1.04549,-0.258169,-1.26774,-0.101802,-0.624444,1.33135,1.27805,0.838108,-1.31016,-1.01541,0.486626,-1.31148,0.735992,-0.449135,0.886353,-0.507743,1.09528,0.29272,-1.63675,2.4372,1.41406,-1.10718,-2.23902,-0.530635,-0.505643,-1.03286
%E4%BF%A1%E7%94%A8%E6%83%85%E5%A0%B1,-0.614396,-1.54556,0.75316,0.596405,0.225039,-2.07506,0.310861,1.47986,0.759451,0.137472,-1.6191,0.61248,0.362188,-2.26431,0.34995,0.537893,0.758481,-0.134142,0.513047,0.163594,0.207398,-0.843762,0.998262,0.504419,-1.14535,-0.21572,-1.33984,-0.150515,-0.614117,1.53034,1.35118,1.04222,-1.29785,-1.14251,0.395505,-1.11884,0.589706,-0.403695,0.811308,-0.411347,1.02826,0.352709,-1.59186,2.87691,1.22179,-0.966752,-2.52869,-0.477147,-0.505831,-0.869099
Ty,-0.37493,-1.66137,0.232935,0.380855,0.601622,-2.38615,0.657196,1.16418,0.520878,0.161048,-1.47794,0.55899,0.340177,-2.83025,0.457679,0.907659,1.0989,0.100375,0.442068,0.193847,0.315075,-0.767859,1.4017,0.460493,-1.30803,-0.342043,-1.46746,0.0835199,-0.920506,1.40069,1.79028,0.507213,-1.45282,-1.30923,0.652152,-1.46441,1.22152,-0.253138,1.10897,-0.79208,1.25474,0.412785,-1.3845,2.81246,1.47314,-1.13752,-2.37411,-0.438972,-0.587254,-1.22741
%E3%82%B9%E3%82%BF%E3%82%A4%E3%83%AB%E3%82%B7%E3%83%BC%E3%83%88,-0.102155,-1.37063,0.358288,0.247956,0.679868,-2.20679,0.801201,1.42983,0.834548,0.30599,-1.38671,0.112243,0.546629,-2.76522,0.331267,0.859626,0.776441,-0.399598,0.933816,0.174477,0.46666,-0.552078,1.10384,0.361968,-1.13337,-0.0492967,-1.40873,0.32026,-1.14569,1.93437,1.74728,0.63963,-1.16633,-1.41828,0.0378947,-1.37244,1.48957,-0.0479378,1.18903,-0.577243,0.891652,0.27061,-1.07856,2.59383,1.39743,-0.910448,-2.81969,-0.515702,-0.431177,-1.26724
%E8%AD%B0%E4%BC%9A,-0.230171,-1.51107,0.321552,0.709392,0.407587,-1.87104,0.399791,1.28422,0.606367,0.0431486,-1.3375,0.653841,0.254804,-2.48761,0.202005,0.589659,0.850807,-0.277458,0.443002,0.195783,0.381445,-0.715473,0.765353,0.347789,-1.19422,-0.094526,-1.37685,-0.00406868,-0.641519,1.60614,1.41941,0.892656,-1.02811,-1.28414,0.40432,-1.173,0.781378,-0.50079,0.923785,-0.416918,0.973978,0.326543,-1.64152,2.47255,1.10496,-0.921882,-2.31337,-0.605036,-0.465155,-0.926144
%E3%83%AA%E3%83%BC%E3%83%9E%E3%83%B3%E3%82%B7%E3%83%A7%E3%83%83%E3%82%AF,0.155871,-1.18078,0.317989,0.349336,0.475031,-1.88414,0.57058,1.2877,0.907077,0.245838,-1.27197,0.305409,0.783447,-2.46758,0.214568,0.638632,0.48866,-0.589573,0.879949,0.196584,0.470108,-0.648058,0.662467,0.291033,-0.878672,0.238222,-1.13929,0.0772557,-0.701267,1.75995,1.36986,0.894986,-0.810703,-1.28938,0.0146509,-0.980717,1.02855,-0.0240366,1.19347,-0.179919,0.553125,0.0103762,-0.984089,1.97366,0.935309,-0.75887,-2.73328,-0.811122,-0.550724,-0.819626
%E3%82%AF%E3%83%AC%E3%82%B8%E3%83%83%E3%83%88%E3%82%AB%E3%83%BC%E3%83%89,-0.186577,-1.2965,0.349876,0.313047,0.583094,-2.1761,0.679945,1.33001,0.884833,0.192663,-1.3032,0.200611,0.522117,-2.84906,0.452685,0.88803,0.938112,-0.334512,0.778067,0.0177843,0.464203,-0.581273,1.31271,0.41687,-1.04137,-0.0957673,-1.45974,0.0379534,-1.04157,1.52863,1.65857,0.601592,-1.16774,-1.27736,0.31747,-1.23855,1.37815,-0.0308895,1.22473,-0.503567,0.969521,0.304176,-1.03774,2.58363,1.36576,-1.17515,-2.7776,-0.544226,-0.483296,-1.13278
1952%E5%B9%B4,-0.232133,-1.38422,-0.0739532,0.486526,1.11585,-1.76388,0.544552,1.32655,0.482783,-0.0150084,-1.23958,0.427822,0.0857864,-2.83174,0.49972,0.739302,1.21122,-0.0707211,0.366006,0.182881,0.630002,-0.559072,0.909947,0.308969,-1.28895,-0.0372663,-1.45259,-0.00139101,-0.845327,1.42048,1.5589,0.616836,-1.4127,-1.00751,0.523526,-1.29186,1.08531,-0.0527219,1.53106,-0.528547,1.1439,0.58095,-1.35163,2.28064,1.21056,-1.0257,-2.13422,-0.721775,-0.697184,-1.35479
%E5%A4%A7%E6%97%A5%E6%9C%AC%E5%B8%9D%E5%9B%BD,-0.362096,-1.52525,0.342067,0.457853,0.737652,-2.5122,0.44669,1.4685,0.641251,0.36434,-1.64263,0.454199,-0.021279,-3.13295,0.5634,0.773209,1.03634,0.0240328,0.577205,0.137892,0.301425,-0.599526,1.24526,0.452689,-1.29733,-0.462586,-1.48573,0.259199,-0.956983,1.44218,1.56184,0.558871,-1.35663,-1.31591,0.403169,-1.59418,1.62569,-0.191781,1.1271,-0.905584,1.25426,0.27096,-1.40815,2.84722,1.5814,-1.49787,-2.6854,-0.263852,-0.449146,-1.39404
%E3%82%AB%E3%83%8A%E3%83%80,-0.411667,-1.31476,0.183837,0.385251,0.410524,-2.28197,0.763301,1.37753,0.987662,0.14928,-1.06221,0.204941,0.177685,-3.07738,0.455784,0.772388,0.833037,-0.294919,0.891217,-0.0646961,0.457305,-0.470341,1.01827,0.240086,-1.06014,-0.0455897,-1.4602,0.00564006,-1.06834,1.43965,1.58646,0.572462,-1.06949,-1.36497,0.197649,-1.37975,1.42752,-0.308999,1.21149,-0.521525,0.983197,0.0447591,-1.22467,2.46153,1.3398,-1.26845,-2.79824,-0.69539,-0.403055,-1.13531
%E6%8F%90%E7%9D%A3,-0.021069,-1.52392,0.150954,0.47257,0.742129,-2.24602,0.546051,1.15478,0.636403,0.119311,-1.47349,0.298665,0.424488,-2.78728,0.402299,0.839395,1.00443,-0.0609713,0.572667,0.0947006,0.362594,-0.815773,1.12707,0.444081,-1.23502,-0.20577,-1.36002,0.0946692,-0.843544,1.59676,1.59461,0.558005,-1.25827,-1.24904,0.416163,-1.28031,1.04867,0.0290516,1.16595,-0.570939,1.0649,0.438826,-1.24383,2.58342,1.24665,-1.29813,-2.45411,-0.485589,-0.563822,-1.17749
%E3%83%91%E3%83%BC%E3%83%A0_(%E4%BC%81%E6%A5%AD),-0.0575185,-1.46151,0.3245,0.411626,0.654322,-2.0465,0.478869,1.38125,0.84148,0.17648,-1.44613,0.332131,0.478242,-2.48167,0.408607,0.73558,0.832985,-0.440624,0.721319,0.111147,0.313275,-0.786257,1.11739,0.526063,-1.18673,-0.0529926,-1.36476,0.195476,-0.876116,1.89352,1.67824,0.72429,-1.11713,-1.307,0.196018,-1.21966,1.21352,0.0173287,0.988382,-0.613847,0.78201,0.309703,-1.12163,2.69149,1.271,-1.06536,-2.81254,-0.566048,-0.570948,-1.15624
%E3%82%B5%E3%83%96%E3%83%97%E3%83%A9%E3%82%A4%E3%83%A0%E3%83%AD%E3%83%BC%E3%83%B3,-0.157793,-1.40427,0.311642,0.444533,0.43841,-1.77868,0.570571,1.36428,0.743928,0.0925131,-1.20321,0.520025,0.46218,-2.49175,0.326537,0.607421,0.764857,-0.465776,0.697852,0.192596,0.468541,-0.683771,0.736124,0.30817,-1.06001,0.0810302,-1.33462,-0.057547,-0.718314,1.60809,1.44566,0.928901,-0.90865,-1.15294,0.306091,-1.02344,0.874769,-0.311234,1.10881,-0.296844,0.83671,0.153602,-1.31332,2.1947,1.04824,-0.803915,-2.44989,-0.715797,-0.539676,-0.7637
%E5%A4%A7%E9%99%B8%E4%BC%9A%E8%AD%B0,-0.386515,-1.51422,0.325884,0.530608,0.438283,-1.7761,0.485376,1.37056,0.665796,0.106177,-1.49518,0.579295,0.325259,-2.5087,0.416185,0.599674,0.809571,-0.333686,0.496321,0.145467,0.362168,-0.718707,0.873592,0.295094,-1.15871,-0.00952498,-1.32852,-0.00273888,-0.678333,1.45988,1.44225,0.752125,-1.12988,-1.18225,0.357021,-1.11652,0.980728,-0.333689,1.00332,-0.370533,1.04652,0.298129,-1.44944,2.39979,1.09557,-0.963468,-2.40591,-0.654237,-0.581711,-0.822914
%E7%95%99%E5%AD%A6%E7%94%9F,-0.534912,-1.592,0.57175,0.737647,0.403241,-1.94866,0.221494,1.41355,0.60609,0.11123,-1.7386,0.759786,0.262762,-2.47764,0.363246,0.616878,0.753574,-0.0185494,0.342581,0.349059,0.266416,-0.759143,0.879503,0.412472,-1.19685,-0.349554,-1.3855,-0.162248,-0.420461,1.41462,1.16048,1.08682,-1.21676,-1.15073,0.623385,-1.16035,0.560708,-0.443821,0.895212,-0.543124,1.07645,0.250063,-1.8531,2.73208,1.26911,-1.03835,-2.37226,-0.488899,-0.65135,-0.843104
%E3%82%B8%E3%83%A3%E3%82%BA,-0.229109,-1.33054,0.558062,0.578153,0.383155,-2.08433,0.404404,1.51022,0.961269,0.167843,-1.51415,0.320552,0.523133,-2.42716,0.342207,0.685592,0.625251,-0.38811,0.819852,0.180291,0.246278,-0.787076,0.988655,0.383403,-0.97838,-0.0149254,-1.33251,0.024459,-0.749033,1.78172,1.40462,0.967098,-1.1413,-1.27453,0.184241,-1.19945,0.835961,-0.224033,0.945641,-0.429698,0.788728,0.180183,-1.30287,2.65528,1.16578,-1.08437,-2.80215,-0.591663,-0.494473,-0.995256
CNN,-0.0395176,-1.44604,-0.0720344,0.338224,1.03109,-2.29385,0.468519,1.25246,0.781587,0.164809,-1.77872,0.40789,0.220643,-3.0471,0.442828,0.860372,1.18975,0.108074,0.55966,0.155587,0.482635,-0.861931,1.33699,0.391429,-1.481,-0.192428,-1.67331,-0.0477168,-0.89559,1.61178,1.82483,0.558085,-1.46478,-1.0156,0.581217,-1.63862,1.32385,0.0632509,1.00305,-0.853462,1.04028,0.483023,-1.25047,2.86334,1.3514,-1.23952,-2.61097,-0.281342,-0.674643,-1.51902
%E8%81%96%E6%9B%B8,0.268968,-1.20737,-0.290707,0.582232,0.819118,-1.54886,0.384283,1.19709,0.778738,0.111455,-1.11477,0.153275,0.453295,-3.03962,0.346957,0.879248,0.897565,-0.655142,0.799879,0.0419514,0.758981,-0.561071,0.573823,-0.0698866,-0.822534,0.353857,-1.32953,-0.176306,-0.823239,1.44174,1.22074,0.639318,-0.654061,-1.14802,0.288362,-1.05187,0.882416,-0.0363067,1.39495,-0.0561655,0.720236,0.310456,-1.35015,1.75391,0.882513,-0.868006,-2.29132,-0.960876,-0.389562,-0.783207
%E3%82%A2%E3%83%A1%E3%83%AA%E3%82%AB%E5%90%88%E8%A1%86%E5%9B%BD%E3%81%AE%E4%BA%BA%E7%A8%AE%E6%A7%8B%E6%88%90%E3%81%A8%E4%BD%BF%E7%94%A8%E8%A8%80%E8%AA%9E,-0.146846,-1.42268,0.200482,0.457213,1.05189,-2.24954,0.636728,1.19928,0.688309,0.386266,-1.47817,0.100978,0.56824,-3.15932,0.375616,0.812435,1.07512,-0.0212723,0.76134,0.115046,0.736951,-0.600502,1.06,0.291224,-1.52261,0.0744833,-1.30852,-0.0551145,-0.950482,1.68566,1.69809,0.626925,-1.26153,-0.955257,0.285044,-1.33852,1.01054,0.290174,1.33603,-0.266725,0.867532,0.557102,-1.13931,2.59777,1.26204,-1.07029,-2.68412,-0.441551,-0.731108,-1.13851
Opera,-0.375992,-1.56154,0.0864551,0.31532,0.63095,-2.3617,0.598957,1.18454,0.777332,0.0858973,-1.64884,0.363935,0.313686,-3.00741,0.611239,0.77393,1.13059,-0.124312,0.548231,0.262844,0.340234,-0.794381,1.21471,0.587768,-1.29607,-0.423902,-1.43749,0.320332,-0.983438,1.46471,1.88901,0.591566,-1.46354,-1.44466,0.581503,-1.53206,1.56871,-0.265053,1.07407,-0.921062,1.19972,0.372238,-1.46944,2.96346,1.55567,-1.27402,-2.73699,-0.436167,-0.536123,-1.37467
%E4%B8%96%E7%95%8C%E9%87%91%E8%9E%8D%E5%8D%B1%E6%A9%9F_(2007%E5%B9%B4-),-0.0649985,-1.17319,0.20443,0.547624,0.436178,-2.19,0.546762,1.43162,0.85561,0.208556,-1.29813,0.167249,0.349191,-2.8488,0.388805,0.776582,0.81856,-0.190356,0.719648,0.0879223,0.370829,-0.546615,0.994631,0.314386,-0.993128,-0.123448,-1.33044,0.0218551,-0.840128,1.53367,1.39632,0.659747,-1.13165,-1.12242,0.237787,-1.29402,1.10547,-0.246104,1.26079,-0.48226,1.02737,0.230926,-1.29819,2.33286,1.35477,-1.17416,-2.62933,-0.497644,-0.468218,-1.15301
F,-0.486932,-1.52632,0.270401,0.217564,0.608873,-2.2459,0.536222,1.03902,0.552297,0.0687198,-1.44282,0.551383,0.331705,-2.94683,0.406627,0.72118,1.29496,-0.0621011,0.44316,0.185872,0.424883,-0.726062,1.26532,0.653081,-1.34513,-0.573496,-1.70798,0.0468324,-0.85356,1.15953,1.98393,0.511811,-1.47976,-1.29409,0.792281,-1.37445,1.27544,-0.333001,0.983264,-0.783501,1.3484,0.430283,-1.53361,3.11011,1.41005,-1.10803,-2.50375,-0.264283,-0.50255,-1.20515
%E3%82%A2%E3%83%A1%E3%83%AA%E3%82%AB%E4%B8%AD%E5%A4%AE%E6%83%85%E5%A0%B1%E5%B1%80,-0.31991,-1.53022,0.409778,0.411,0.512683,-2.39682,0.56678,1.29266,0.766973,0.243125,-1.53618,0.226174,0.362035,-2.74005,0.49754,0.732306,0.840355,-0.0645481,0.601256,0.13566,0.263212,-0.732327,1.18461,0.536179,-1.1474,-0.269455,-1.3531,0.29631,-0.936201,1.66859,1.46996,0.539745,-1.33284,-1.38121,0.332956,-1.38019,1.36396,-0.0848856,1.03579,-0.667154,1.00435,0.287864,-1.30416,2.80343,1.37966,-1.38838,-2.61387,-0.349542,-0.445286,-1.22966
%E4%BA%94%E5%A4%A7%E6%B9%96,-0.443566,-1.48206,0.304034,0.533897,0.471217,-2.15618,0.484975,1.2131,0.684461,0.185349,-1.61744,0.488368,0.344484,-2.73382,0.53741,0.628133,0.878305,-0.177029,0.533038,0.245124,0.315102,-0.753713,1.07804,0.61985,-1.315,-0.151887,-1.28325,0.31724,-0.795171,1.55059,1.54149,0.740283,-1.28487,-1.50785,0.545983,-1.3319,1.17474,-0.254366,1.02319,-0.726951,1.02803,0.381689,-1.43858,2.97004,1.38102,-1.23526,-2.65861,-0.380746,-0.509877,-1.14628
%E5%9B%BD%E5%86%85%E7%B7%8F%E7%94%9F%E7%94%A3,-0.52548,-1.46552,0.624535,0.634896,0.315598,-2.12007,0.482641,1.55833,0.670994,0.207433,-1.55074,0.463136,0.300638,-2.52992,0.369183,0.61822,0.755877,-0.0998549,0.539488,0.14891,0.22765,-0.747768,1.03659,0.439592,-1.12876,-0.241015,-1.39946,0.0677002,-0.679394,1.56893,1.3791,0.912698,-1.22098,-1.25703,0.367554,-1.291,0.939578,-0.358524,0.904754,-0.544894,1.05636,0.217568,-1.46891,2.79827,1.25987,-1.19335,-2.65469,-0.457623,-0.494099,-1.00103
